sep=;
index; freq; ref; delta; read; mag; phase; dcr; dcs ; samp_s; samp_c; ref_s;ref_c ; measurement
0.00; 0.00; -84.924; -12.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000014; 0.000033; -0.000014; 0.000033
0.00; 0.00; -71.158; 13.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000174; 0.000023; -0.000174; 0.000023
0.00; 0.00; -77.720; -6.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000077; -0.000029; 0.000077; -0.000029
0.00; 0.00; -82.458; -4.7; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000012; -0.000046; 0.000012; -0.000046
0.00; 0.00; -68.181; 14.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000212; 0.000126; 0.000212; 0.000126
0.00; 0.00; -67.702; 0.5; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000237; -0.000108; -0.000237; -0.000108
0.00; 0.00; -80.893; -13.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000022; -0.000053; -0.000022; -0.000053
0.00; 0.00; -63.976; 16.9; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000392; 0.000082; 0.000392; 0.000082
0.00; 0.00; -68.926; -4.9; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000221; -0.000047; -0.000221; -0.000047
0.00; 0.00; -76.176; -7.3; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000078; 0.000059; -0.000078; 0.000059
0.00; 0.00; -73.755; 2.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000073; -0.000107; 0.000073; -0.000107
0.00; 0.00; -68.229; 5.5; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000176; 0.000171; -0.000176; 0.000171
0.00; 0.00; -72.016; -3.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000013; -0.000158; -0.000013; -0.000158
0.00; 0.00; -67.023; 5.0; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000260; 0.000109; 0.000260; 0.000109
0.00; 0.00; -65.919; 1.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000315; 0.000054; 0.000315; 0.000054
0.00; 0.00; -61.755; 4.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000505; -0.000108; -0.000505; -0.000108
0.00; 0.00; -72.243; -10.5; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000149; -0.000043; -0.000149; -0.000043
0.00; 0.00; -72.336; -0.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000136; 0.000070; 0.000136; 0.000070
0.00; 0.00; -66.060; 6.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000300; 0.000095; 0.000300; 0.000095
0.00; 0.00; -66.771; -0.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000280; -0.000075; -0.000280; -0.000075
0.00; 0.00; -83.534; -16.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000036; -0.000022; 0.000036; -0.000022
0.00; 0.00; -88.344; -4.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000020; 0.000014; 0.000020; 0.000014
0.00; 0.00; -74.657; 13.7; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000115; -0.000019; 0.000115; -0.000019
0.00; 0.00; -65.392; 9.3; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000335; -0.000058; -0.000335; -0.000058
0.00; 0.00; -67.944; -2.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000249; 0.000045; 0.000249; 0.000045
0.00; 0.00; -79.563; -11.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000045; 0.000049; -0.000045; 0.000049
0.00; 0.00; -78.892; 0.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000052; -0.000049; -0.000052; -0.000049
0.00; 0.00; -79.682; -0.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000063; 0.000019; -0.000063; 0.000019
0.00; 0.00; -68.044; 11.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000250; -0.000009; 0.000250; -0.000009
0.00; 0.00; -93.650; -25.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000002; 0.000013; -0.000002; 0.000013
0.00; 0.00; -77.852; 15.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000015; 0.000080; -0.000015; 0.000080
0.00; 0.00; -73.682; 4.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000127; 0.000033; 0.000127; 0.000033
0.00; 0.00; -66.321; 7.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000251; -0.000174; -0.000251; -0.000174
0.00; 0.00; -72.113; -5.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000123; 0.000097; 0.000123; 0.000097
0.00; 0.00; -76.858; -4.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000058; -0.000070; -0.000058; -0.000070
0.00; 0.00; -76.525; 0.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000043; 0.000084; 0.000043; 0.000084
0.00; 0.00; -71.853; 4.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000155; -0.000044; -0.000155; -0.000044
0.00; 0.00; -71.669; 0.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000153; 0.000061; 0.000153; 0.000061
0.00; 0.00; -71.644; 0.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000054; -0.000156; -0.000054; -0.000156
0.00; 0.00; -74.859; -3.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000109; 0.000036; -0.000109; 0.000036
0.00; 0.00; -75.239; -0.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000106; 0.000027; 0.000106; 0.000027
0.00; 0.00; -83.684; -8.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000017; -0.000038; -0.000017; -0.000038
0.00; 0.00; -79.974; 3.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000016; 0.000061; -0.000016; 0.000061
0.00; 0.00; -84.157; -4.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000034; -0.000020; 0.000034; -0.000020
0.00; 0.00; -77.709; 6.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000082; -0.000003; 0.000082; -0.000003
0.00; 0.00; -70.330; 7.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000192; 0.000016; -0.000192; 0.000016
0.00; 0.00; -70.342; 0.0; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000192; 0.000008; 0.000192; 0.000008
0.00; 0.00; -70.081; 0.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000194; 0.000040; 0.000194; 0.000040
0.00; 0.00; -64.177; 5.9; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000381; -0.000090; -0.000381; -0.000090
0.00; 0.00; -66.295; -2.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000287; 0.000108; 0.000287; 0.000108
0.00; 0.00; -97.683; -31.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000008; 0.000001; 0.000008; 0.000001
0.00; 0.00; -63.386; 34.3; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000408; -0.000129; -0.000408; -0.000129
0.00; 0.00; -70.402; -7.0; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000172; 0.000082; 0.000172; 0.000082
0.00; 0.00; -61.802; 8.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000470; -0.000207; -0.000470; -0.000207
0.00; 0.00; -60.591; 1.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000547; 0.000224; 0.000547; 0.000224
0.00; 0.00; -74.890; -14.3; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000108; -0.000037; -0.000108; -0.000037
0.00; 0.00; -72.284; 2.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000147; 0.000045; 0.000147; 0.000045
0.00; 0.00; -79.934; -7.7; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000062; 0.000015; 0.000062; 0.000015
0.00; 0.00; -73.621; 6.3; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000131; -0.000014; -0.000131; -0.000014
0.00; 0.00; -70.305; 3.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000192; -0.000015; 0.000192; -0.000015
0.00; 0.00; -63.830; 6.5; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000406; -0.000032; -0.000406; -0.000032
0.00; 0.00; -68.461; -4.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000222; 0.000088; 0.000222; 0.000088
0.00; 0.00; -72.589; -4.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000128; -0.000076; 0.000128; -0.000076
0.00; 0.00; -79.836; -7.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000012; 0.000063; 0.000012; 0.000063
0.00; 0.00; -74.680; 5.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000115; -0.000019; 0.000115; -0.000019
0.00; 0.00; -59.705; 15.0; 1.0; -30.000; 0.000; 0.0; 0.0; -0.000628; -0.000183; -0.000628; -0.000183
0.00; 0.00; -65.055; -5.4; 2.0; -30.000; 0.000; 0.0; 0.0; 0.000319; 0.000152; 0.000319; 0.000152
0.00; 0.00; -66.264; -1.2; 3.0; -30.000; 0.000; 0.0; 0.0; 0.000291; 0.000100; 0.000291; 0.000100
0.00; 0.00; -63.092; 3.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000417; -0.000149; -0.000417; -0.000149
0.00; 0.00; -71.329; -8.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000168; -0.000033; -0.000168; -0.000033
0.00; 0.00; -65.333; 6.0; -1.0; -30.000; 0.000; 0.0; 0.0; 0.000333; 0.000079; 0.000333; 0.000079
0.00; 0.00; -79.306; -14.0; -2.0; -30.000; 0.000; 0.0; 0.0; 0.000021; -0.000065; 0.000021; -0.000065
0.00; 0.00; -63.466; 15.8; -3.0; -30.000; 0.000; 0.0; 0.0; 0.000407; 0.000119; 0.000407; 0.000119
0.00; 0.00; -65.445; -2.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000334; -0.000049; -0.000334; -0.000049
0.00; 0.00; -90.546; -25.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000015; 0.000012; -0.000015; 0.000012
0.00; 0.00; -94.586; -4.0; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000004; -0.000011; 0.000004; -0.000011
0.00; 0.00; -71.357; 23.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000171; 0.000002; -0.000171; 0.000002
0.00; 0.00; -69.346; 2.0; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000214; 0.000025; 0.000214; 0.000025
0.00; 0.00; -76.819; -7.5; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000087; 0.000029; 0.000087; 0.000029; 0
1.00; 0.00; -59.513; 17.3; 1.0; -30.000; 0.000; 0.0; 0.0; -0.000649; -0.000161; -0.000649; -0.000161
1.00; 0.00; -63.083; -3.6; 2.0; -30.000; 0.000; 0.0; 0.0; 0.000437; 0.000075; 0.000437; 0.000075
1.00; 0.00; -79.722; -16.6; 3.0; -30.000; 0.000; 0.0; 0.0; 0.000062; 0.000020; 0.000062; 0.000020
1.00; 0.00; -79.865; -0.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000046; -0.000045; -0.000046; -0.000045
1.00; 0.00; -64.301; 15.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000381; -0.000058; -0.000381; -0.000058
1.00; 0.00; -61.624; 2.7; -1.0; -30.000; 0.000; 0.0; 0.0; 0.000512; 0.000114; 0.000512; 0.000114
1.00; 0.00; -74.316; -12.7; -2.0; -30.000; 0.000; 0.0; 0.0; -0.000122; 0.000003; -0.000122; 0.000003
1.00; 0.00; -74.094; 0.2; -3.0; -30.000; 0.000; 0.0; 0.0; -0.000124; -0.000012; -0.000124; -0.000012
1.00; 0.00; -74.886; -0.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000106; -0.000041; 0.000106; -0.000041
1.00; 0.00; -75.163; -0.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000002; 0.000110; 0.000002; 0.000110
1.00; 0.00; -70.871; 4.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000090; -0.000157; 0.000090; -0.000157
1.00; 0.00; -71.886; -1.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000145; 0.000070; -0.000145; 0.000070
1.00; 0.00; -78.501; -6.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000053; -0.000053; -0.000053; -0.000053
1.00; 0.00; -78.871; -0.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000062; 0.000036; -0.000062; 0.000036
1.00; 0.00; -70.778; 8.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000175; 0.000053; 0.000175; 0.000053
1.00; 0.00; -67.397; 3.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000234; -0.000135; -0.000234; -0.000135
1.00; 0.00; -61.964; 5.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000466; 0.000194; 0.000466; 0.000194; 1
2.00; 0.00; -58.048; 3.9; 1.0; -30.000; 0.000; 0.0; 0.0; -0.000763; -0.000210; -0.000763; -0.000210
2.00; 0.00; -63.230; -5.2; 2.0; -30.000; 0.000; 0.0; 0.0; 0.000426; 0.000091; 0.000426; 0.000091
2.00; 0.00; -65.054; -1.8; 3.0; -30.000; 0.000; 0.0; 0.0; 0.000345; 0.000077; 0.000345; 0.000077
2.00; 0.00; -66.315; -1.3; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000306; 0.000000; -0.000306; 0.000000
2.00; 0.00; -74.381; -8.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000050; -0.000110; -0.000050; -0.000110
2.00; 0.00; -81.263; -6.9; -1.0; -30.000; 0.000; 0.0; 0.0; -0.000052; 0.000018; -0.000052; 0.000018
2.00; 0.00; -62.425; 18.8; -2.0; -30.000; 0.000; 0.0; 0.0; 0.000461; 0.000128; 0.000461; 0.000128
2.00; 0.00; -64.663; -2.2; -3.0; -30.000; 0.000; 0.0; 0.0; -0.000342; -0.000141; -0.000342; -0.000141
2.00; 0.00; -72.460; -7.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000067; 0.000135; 0.000067; 0.000135
2.00; 0.00; -67.185; 5.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000276; -0.000015; 0.000276; -0.000015
2.00; 0.00; -62.441; 4.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000470; -0.000085; -0.000470; -0.000085
2.00; 0.00; -74.767; -12.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000115; 0.000003; 0.000115; 0.000003
2.00; 0.00; -67.855; 6.9; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000241; 0.000087; 0.000241; 0.000087
2.00; 0.00; -64.502; 3.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000347; -0.000147; -0.000347; -0.000147
2.00; 0.00; -69.816; -5.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000184; 0.000089; 0.000184; 0.000089
2.00; 0.00; -79.991; -10.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000058; -0.000024; 0.000058; -0.000024
2.00; 0.00; -76.929; 3.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000085; 0.000030; -0.000085; 0.000030
2.00; 0.00; -79.097; -2.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000055; -0.000043; -0.000055; -0.000043
2.00; 0.00; -75.260; 3.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000109; 0.000003; -0.000109; 0.000003
2.00; 0.00; -69.071; 6.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000209; 0.000078; 0.000209; 0.000078
2.00; 0.00; -74.215; -5.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000100; -0.000072; -0.000100; -0.000072
2.00; 0.00; -82.430; -8.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000030; 0.000037; 0.000030; 0.000037
2.00; 0.00; -63.295; 19.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000405; -0.000152; -0.000405; -0.000152
2.00; 0.00; -62.024; 1.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000454; 0.000212; 0.000454; 0.000212
2.00; 0.00; -66.584; -4.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000296; -0.000017; 0.000296; -0.000017
2.00; 0.00; -82.055; -15.5; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000050; 0.000003; -0.000050; 0.000003
2.00; 0.00; -60.885; 21.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000554; -0.000137; -0.000554; -0.000137
2.00; 0.00; -70.133; -9.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000186; 0.000065; 0.000186; 0.000065
2.00; 0.00; -71.655; -1.5; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000165; -0.000013; 0.000165; -0.000013
2.00; 0.00; -66.638; 5.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000294; 0.000019; -0.000294; 0.000019
2.00; 0.00; -79.757; -13.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000061; -0.000024; 0.000061; -0.000024
2.00; 0.00; -68.446; 11.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000237; 0.000033; 0.000237; 0.000033
2.00; 0.00; -75.008; -6.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000112; 0.000012; -0.000112; 0.000012
2.00; 0.00; -74.246; 0.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000115; -0.000044; -0.000115; -0.000044
2.00; 0.00; -89.185; -14.9; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000005; 0.000021; 0.000005; 0.000021
2.00; 0.00; -71.388; 17.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000162; 0.000053; 0.000162; 0.000053
2.00; 0.00; -72.561; -1.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000126; -0.000080; 0.000126; -0.000080
2.00; 0.00; -79.161; -6.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000056; 0.000041; -0.000056; 0.000041
2.00; 0.00; -75.330; 3.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000108; -0.000008; -0.000108; -0.000008
2.00; 0.00; -82.759; -7.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000043; -0.000016; 0.000043; -0.000016
2.00; 0.00; -74.507; 8.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000117; -0.000019; 0.000117; -0.000019
2.00; 0.00; -70.551; 4.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000181; 0.000049; -0.000181; 0.000049
2.00; 0.00; -81.415; -10.9; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000004; -0.000054; 0.000004; -0.000054
2.00; 0.00; -73.291; 8.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000113; 0.000077; 0.000113; 0.000077
2.00; 0.00; -73.663; -0.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000121; -0.000052; -0.000121; -0.000052
2.00; 0.00; -65.860; 7.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000310; 0.000087; 0.000310; 0.000087
2.00; 0.00; -69.014; -3.2; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000190; -0.000119; -0.000190; -0.000119
2.00; 0.00; -70.825; -1.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000180; 0.000027; -0.000180; 0.000027
2.00; 0.00; -68.566; 2.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000232; 0.000043; 0.000232; 0.000043
2.00; 0.00; -83.263; -14.7; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000043; 0.000002; -0.000043; 0.000002
2.00; 0.00; -70.205; 13.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000193; -0.000032; -0.000193; -0.000032
2.00; 0.00; -74.082; -3.9; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000113; 0.000053; 0.000113; 0.000053
2.00; 0.00; -74.841; -0.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000049; -0.000104; -0.000049; -0.000104
2.00; 0.00; -75.745; -0.9; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000061; 0.000084; -0.000061; 0.000084
2.00; 0.00; -74.300; 1.4; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000003; -0.000122; -0.000003; -0.000122
2.00; 0.00; -73.230; 1.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000117; 0.000073; -0.000117; 0.000073
2.00; 0.00; -74.567; -1.3; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000073; -0.000093; 0.000073; -0.000093
2.00; 0.00; -68.847; 5.7; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000177; 0.000145; 0.000177; 0.000145
2.00; 0.00; -72.760; -3.9; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000111; -0.000095; -0.000111; -0.000095
2.00; 0.00; -66.332; 6.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000293; 0.000084; 0.000293; 0.000084
2.00; 0.00; -91.389; -25.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000007; -0.000015; -0.000007; -0.000015
2.00; 0.00; -65.384; 26.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000332; -0.000076; -0.000332; -0.000076
2.00; 0.00; -66.026; -0.6; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000286; 0.000135; 0.000286; 0.000135
2.00; 0.00; -71.811; -5.8; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000140; -0.000082; -0.000140; -0.000082
2.00; 0.00; -85.796; -14.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000031; -0.000008; -0.000031; -0.000008
2.00; 0.00; -76.015; 9.8; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000092; 0.000039; 0.000092; 0.000039
2.00; 0.00; -68.838; 7.2; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000219; 0.000066; 0.000219; 0.000066
2.00; 0.00; -61.816; 7.0; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000494; -0.000139; -0.000494; -0.000139
2.00; 0.00; -73.931; -12.1; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000119; -0.000044; 0.000119; -0.000044
2.00; 0.00; -72.196; 1.7; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000118; 0.000100; 0.000118; 0.000100
2.00; 0.00; -76.198; -4.0; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000094; 0.000027; 0.000094; 0.000027
2.00; 0.00; -77.752; -1.6; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000056; -0.000060; -0.000056; -0.000060
2.00; 0.00; -80.300; -2.5; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000060; 0.000014; -0.000060; 0.000014
2.00; 0.00; -65.189; 15.1; 0.0; -30.000; 0.000; 0.0; 0.0; -0.000346; -0.000038; -0.000346; -0.000038
2.00; 0.00; -68.660; -3.5; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000226; 0.000060; 0.000226; 0.000060
2.00; 0.00; -72.039; -3.4; 0.0; -30.000; 0.000; 0.0; 0.0; 0.000156; -0.000025; 0.000156; -0.000025
