sep=;
ref, mag, phase 
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.8; -35.95346
0.8; -80.6; -37.27755
0.8; -80.6; -37.36712
0.8; -81.4; -41.21767
0.8; -81.7; -40.28942
0.8; -81.5; -40.45824
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.6; -41.40634
0.8; -80.3; -41.06806
0.8; -80.6; -40.72143
0.8; -81.6; -41.1002
0.8; -81.6; -40.68835
0.8; -81.4; -41.0684
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.8; -44.36388
0.8; -80.6; -44.71255
0.8; -80.8; -46.00101
0.8; -81.4; -40.87186
0.8; -81.6; -40.33115
0.8; -81.6; -40.83997
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.1; -46.42798
0.8; -81.0; -46.69421
0.8; -81.3; -47.85468
0.8; -81.5; -41.47202
0.8; -81.7; -41.62961
0.8; -81.4; -40.67139
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.6; -49.12054
0.8; -81.5; -48.47852
0.8; -81.9; -47.7955
0.8; -81.5; -39.92448
0.8; -81.7; -40.69665
0.8; -81.5; -41.47099
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.3; -48.14514
0.8; -82.3; -47.37872
0.8; -82.4; -47.62028
0.8; -81.4; -40.79971
0.8; -81.7; -39.86464
0.8; -81.6; -40.79113
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.9; -45.23596
0.8; -82.6; -43.43628
0.8; -82.9; -43.34846
0.8; -81.6; -40.80113
0.8; -81.7; -41.71516
0.8; -81.4; -40.75244
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -83.1; -38.77083
0.8; -82.7; -39.08878
0.8; -83.0; -38.56291
0.8; -81.4; -40.60065
0.8; -81.7; -40.96992
0.8; -81.6; -40.55033
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.5; -33.75093
0.8; -82.4; -33.93899
0.8; -82.5; -33.3983
0.8; -81.5; -41.13512
0.8; -81.7; -41.27382
0.8; -81.4; -40.32327
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.9; -33.19466
0.8; -81.5; -32.47891
0.8; -81.6; -31.81067
0.8; -81.6; -40.26812
0.8; -81.7; -41.1829
0.8; -81.5; -41.03224
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.2; -33.52166
0.8; -81.0; -34.2432
0.8; -81.1; -34.52792
0.8; -81.4; -40.31258
0.8; -81.6; -40.72488
0.8; -81.6; -40.34136
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.8; -36.79323
0.8; -80.5; -37.16652
0.8; -80.6; -37.2189
0.8; -81.5; -41.15039
0.8; -81.7; -41.32746
0.8; -81.4; -40.38979
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.6; -40.58885
0.8; -80.5; -41.2394
0.8; -80.6; -41.53455
0.8; -81.5; -41.04073
0.8; -81.6; -40.62954
0.8; -81.5; -41.00433
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.6; -43.83807
0.8; -80.6; -43.89931
0.8; -80.8; -45.18826
0.8; -81.7; -41.18152
0.8; -81.6; -41.3465
0.8; -81.5; -40.78439
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.1; -47.32886
0.8; -80.9; -46.52081
0.8; -81.1; -47.29095
0.8; -81.5; -40.65814
0.8; -81.7; -40.81555
0.8; -81.6; -40.97699
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.5; -49.04474
0.8; -81.6; -48.48767
0.8; -81.9; -48.84949
0.8; -81.4; -39.85859
0.8; -81.6; -40.25539
0.8; -81.5; -40.65179
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.2; -48.26453
0.8; -82.2; -48.32161
0.8; -82.4; -47.6199
0.8; -81.5; -40.72817
0.8; -81.7; -40.90106
